Training start time (UTC): 1970-01-01 02:00:00
IR,RED,Ax,Ay,Az
117831,133187,7172,-4252,-13760
117855,133166,7036,-4008,-13848
117853,133195,7188,-4084,-13812
117851,133154,7156,-4236,-14004
117873,133154,7264,-4340,-13884
117842,133154,7252,-4352,-13720
117850,133146,7204,-4360,-13724
117862,133183,7196,-4320,-13544
117889,133176,7104,-4384,-13784
117886,133192,7100,-4172,-13784
117906,133151,7244,-4104,-13876
117901,133124,7304,-4004,-13520
117913,133094,7404,-4468,-13756
117922,133063,7360,-4260,-13904
117924,133062,7072,-4184,-14008
117936,133059,7264,-4292,-13748
117945,133065,7200,-4388,-13576
117946,133071,7072,-4188,-13592
117948,133106,7036,-4228,-13840
117965,133122,7128,-4496,-13632
117978,133157,7428,-4688,-13748
117991,133139,7384,-4660,-13660
118005,133148,7236,-4388,-13588
117976,133158,7140,-4088,-13964
118008,133172,7084,-4108,-13624
117986,133156,6952,-4084,-13740
117977,133160,7040,-4204,-13744
118047,133282,7088,-4024,-13944
118030,133282,6960,-4136,-13652
118049,133276,7116,-4104,-13632
118049,133271,7264,-4380,-13780
118019,133233,7276,-4288,-13764
118017,133198,7200,-4216,-13744
118015,133206,7160,-4296,-13528
118011,133213,7148,-4300,-13728
118007,133210,7192,-4268,-13604
118008,133207,7160,-4532,-13780
118000,133203,7236,-4436,-13672
118030,133232,7108,-4280,-13600
118022,133235,7036,-4280,-13844
118045,133264,6972,-4256,-13780
118057,133298,7048,-4200,-13840
118046,133334,7132,-4304,-13704
118050,133328,7128,-4296,-13852
118062,133341,7040,-4228,-13780
118049,133334,7100,-4308,-13816
118043,133330,6884,-4408,-13852
118046,133324,6964,-4392,-13828
118063,133305,7192,-4392,-13768
118054,133278,7172,-4340,-13696
118051,133287,7172,-4140,-13840
118062,133260,7368,-4132,-13572
118066,133262,7296,-3992,-13952
118040,133262,7348,-4208,-13772
118033,133244,7348,-4268,-13804
118026,133225,7236,-4332,-13832
118027,133191,7212,-4324,-13772
117988,133187,7084,-4352,-13804
118002,133154,7060,-4404,-13640
117987,133156,7128,-4056,-13792
117966,133163,7212,-4148,-13948
118041,133256,7228,-4460,-13772
118039,133249,7272,-4396,-13640
118005,133229,7100,-4204,-13760
118017,133223,7148,-4408,-13708
118012,133230,7220,-4412,-13736
118007,133236,7300,-4416,-13784
118012,133243,7116,-4256,-13668
118020,133245,7108,-4160,-13752
118010,133230,7120,-4188,-13732
118018,133243,7112,-4172,-13740
118020,133223,7120,-4220,-13640
118003,133223,7244,-4236,-13816
118007,133216,7320,-4232,-13924
118022,133207,7320,-4072,-13784
118017,133212,7248,-4200,-13604
118016,133225,7300,-4108,-13812
118012,133239,7172,-4116,-13748
118028,133249,7120,-3968,-13916
118004,133257,7132,-4132,-13756
118017,133259,7160,-4328,-13900
118003,133253,7060,-4308,-13972
118022,133257,7204,-4508,-13772
118021,133236,7272,-4644,-13600
118011,133252,6972,-4680,-13720
118017,133273,6884,-4552,-13524
118017,133277,7012,-4504,-13612
118018,133261,7068,-4552,-13496
118004,133231,7200,-4452,-13640
117989,133193,7224,-4356,-13528
117981,133192,7300,-4212,-13676
117989,133168,7272,-4080,-13832
117969,133137,7260,-4188,-13864
117972,133138,7236,-4296,-13900
117964,133106,7300,-4256,-13692
118007,133177,7204,-4040,-13796
117999,133173,7336,-4024,-13848
118014,133189,7288,-4096,-13856
117998,133180,7380,-4232,-13772
118012,133176,7276,-4224,-13608
118019,133148,7196,-4048,-13824
118020,133153,7248,-4024,-13820
118011,133167,7240,-4168,-13780
118027,133171,7224,-4508,-13732
118047,133178,7360,-4484,-13564
118027,133173,7200,-4364,-13764
118027,133171,7136,-4236,-13736
118045,133177,7272,-4280,-13668
118051,133181,7256,-4352,-13656
118040,133191,7260,-4320,-13712
118048,133215,7156,-4292,-13660
118051,133214,7140,-4224,-13812
118055,133212,7120,-4224,-13548
118055,133187,7184,-4220,-13756
118047,133203,7256,-4212,-13748
118060,133194,7184,-4336,-13824
118058,133206,7240,-4328,-13572
118055,133229,7340,-4388,-13440
118038,133204,7320,-4360,-13560
118048,133252,7224,-4308,-13804
118063,133220,7296,-4252,-13584
118052,133217,7460,-4484,-13692
118021,133209,7352,-4596,-13552
118025,133178,7528,-4428,-13504
118021,133171,7368,-4404,-13640
118012,133176,7252,-4188,-13648
118029,133164,7356,-4228,-13620
118026,133166,7296,-4164,-13696
118013,133154,7272,-4296,-13688
118071,133233,7388,-4492,-13696
118068,133233,7456,-4440,-13496
118084,133234,7340,-4216,-13812
118086,133239,7304,-4088,-13712
118091,133236,7348,-4220,-13568
118084,133238,7516,-4364,-13384
118087,133218,7500,-4472,-13688
118095,133188,7528,-4244,-13712
118110,133169,7444,-4368,-13744
118092,133171,7376,-4396,-13632
118118,133142,7532,-4188,-13432
118114,133141,7436,-4044,-13492
118100,133142,7560,-4072,-13652
118122,133125,7584,-4232,-13688
118096,133146,7640,-4556,-13628
118130,133146,7552,-4356,-13648
118112,133161,7472,-4212,-13492
118138,133139,7428,-4292,-13680
118117,133125,7456,-4208,-13476
118131,133120,7440,-4268,-13600
118127,133088,7620,-4364,-13524
118127,133076,7588,-4264,-13604
118110,133071,7508,-4172,-13508
118107,133078,7688,-4264,-13632
118102,133082,7556,-4352,-13680
118107,133059,7436,-4248,-13420
118102,133077,7480,-4224,-13312
118094,133070,7404,-4196,-13616
118069,133063,7480,-4308,-13536
118055,133055,7576,-4464,-13468
118042,133046,7556,-4544,-13632
118044,133034,7584,-4336,-13420
118014,133029,7444,-4184,-13500
118001,133041,7428,-4232,-13484
118072,133154,7608,-4220,-13488
118050,133152,7532,-4380,-13500
118066,133151,7524,-4288,-13740
118050,133135,7640,-4364,-13712
118059,133129,7724,-4424,-13284
118050,133143,7608,-4256,-13332
118072,133154,7540,-4172,-13736
118072,133163,7564,-4276,-13664
118059,133150,7504,-4244,-13636
118063,133135,7456,-4184,-13596
118065,133122,7592,-4340,-13416
118058,133134,7504,-4356,-13584
118057,133101,7560,-4480,-13692
118048,133093,7620,-4408,-13536
118066,133117,7508,-4352,-13556
118061,133107,7512,-4212,-13628
118071,133107,7440,-4128,-13584
118084,133116,7324,-4168,-13672
118072,133126,7332,-4096,-13836
118074,133117,7444,-4232,-13432
118056,133091,7604,-4604,-13528
118053,133096,7424,-4408,-13572
118063,133079,7420,-4248,-13608
118048,133047,7596,-4508,-13560
118051,133054,7640,-4468,-13524
118038,133039,7568,-4208,-13636
118052,133048,7500,-4044,-13564
118042,133035,7484,-4240,-13600
118046,133050,7460,-4320,-13600
118054,133043,7456,-4260,-13608
118033,133040,7520,-4328,-13560
118028,133034,7500,-4348,-13560
118006,133020,7488,-4240,-13608
118064,133073,7576,-4228,-13544
118049,133054,7448,-4204,-13552
118059,133041,7412,-4208,-13596
118070,133044,7504,-4236,-13524
118054,133005,7536,-4516,-13536
118054,133023,7592,-4332,-13424
118040,133019,7456,-4396,-13504
118032,133010,7380,-4276,-13672
118065,132993,7520,-4388,-13596
118055,133008,7460,-4320,-13616
118041,132995,7460,-4192,-13492
118056,133012,7484,-4176,-13424
118042,133010,7516,-4368,-13676
118032,132994,7508,-4252,-13616
118030,132988,7480,-4264,-13604
118032,132988,7568,-4348,-13392
118037,132963,7436,-4280,-13628
118035,132953,7500,-4160,-13536
118050,132915,7472,-4168,-13492
118028,132887,7640,-4336,-13672
118023,132871,7648,-4356,-13744
118021,132842,7720,-4436,-13576
118028,132850,7496,-4288,-13440
118008,132803,7420,-4116,-13664
118009,132834,7376,-4280,-13676
118002,132814,7412,-4128,-13588
118011,132808,7484,-4336,-13568
118021,132796,7436,-4216,-13648
117978,132785,7548,-4300,-13596
117982,132766,7624,-4400,-13500
117970,132746,7532,-4112,-13624
117972,132781,7568,-3988,-13736
117975,132784,7556,-4092,-13664
118017,132867,7596,-4340,-13580
118034,132860,7588,-4344,-13600
118016,132844,7692,-4228,-13648
118028,132869,7584,-4228,-13512
118047,132897,7448,-4048,-13664
118069,132853,7332,-4176,-13436
118057,132857,7492,-4280,-13456
118069,132837,7628,-4420,-13408
118054,132857,7848,-4820,-13708
118067,132837,7844,-4688,-13572
118088,132810,7724,-4156,-13520
118100,132800,7356,-3844,-13376
118099,132782,7416,-3792,-13400
118131,132783,7552,-4432,-13272
118119,132764,7816,-4536,-13500
118120,132752,7848,-4380,-13516
118131,132733,7724,-4148,-13448
118122,132707,7480,-4160,-13644
118148,132667,7576,-4120,-13512
118134,132645,7844,-4676,-13644
118093,132548,8720,-5396,-14108
118082,132475,9140,-5176,-13812
118074,132445,7744,-3752,-13236
118070,132407,7400,-3996,-13648
118072,132398,7308,-3948,-13364
118069,132377,7104,-3528,-13124
118067,132363,7232,-3312,-13484
118063,132373,7272,-3476,-13536
118037,132403,7540,-4228,-13224
118045,132423,8016,-4924,-12588
118029,132435,8132,-5620,-12684
118022,132422,8552,-5892,-12172
118028,132382,9396,-5508,-11740
118066,132316,9164,-4864,-12856
118046,132128,8280,-3996,-14320
118021,131991,8640,-3688,-14568
118009,131884,8368,-2824,-13896
118020,131780,7564,-2356,-13672
118002,131787,7064,-2492,-13432
117970,131780,7304,-2876,-13468
117961,131813,7620,-4136,-13360
117953,131836,7448,-5108,-14468
117941,131825,8668,-5888,-14000
117920,131776,8788,-5756,-12776
117930,131734,7752,-5040,-13200
117904,131716,7532,-4008,-13428
117880,131684,7516,-3616,-13480
117895,131649,7792,-3296,-12900
117888,131657,7684,-3024,-13752
117882,131721,7536,-3756,-14168
117905,131757,7704,-3892,-13624
117886,131771,7204,-4456,-13304
117877,131782,7456,-5648,-12808
117882,131771,6948,-5760,-13180
117870,131690,7228,-4620,-13792
117866,131637,6588,-3620,-14536
117846,131596,6352,-3700,-13984
117841,131608,8728,-3204,-10048
117848,131590,5996,-4468,-14072
117865,131612,7100,-3180,-13740
117870,131630,7204,-2708,-14128
117850,131656,7344,-3504,-14216
117837,131698,7984,-4036,-13756
117821,131727,7388,-4424,-13864
117806,131747,7588,-4316,-13504
117819,131821,7656,-4452,-13992
117837,131807,7920,-4328,-14776
117816,131769,7884,-5140,-14620
117803,131749,7872,-4456,-14008
117778,131701,7640,-3524,-14368
117773,131647,6276,-2664,-13424
117768,131623,6548,-2252,-13780
117764,131603,5920,-3928,-13732
117748,131582,1756,-292,-14012
117764,131646,7408,-3044,-14280
117693,131722,8864,-7540,-14488
117673,131773,7988,-5364,-14000
117660,131826,7524,-4452,-13700
117663,131879,6584,-3456,-14192
117667,131912,6064,-3144,-14244
117659,131922,5716,-2460,-15700
117643,131934,6488,-2396,-15596
117605,131973,7380,-3192,-13904
117566,132006,6832,-3780,-13608
117555,132021,6088,-4880,-13884
117531,132034,6364,-5080,-13480
117558,132029,6300,-6392,-15072
117549,132071,6104,-5312,-14736
117599,132103,4672,-3584,-13408
117618,132154,5516,-948,-13712
117612,132200,5928,-1248,-14724
117595,132241,6700,-3112,-13756
117585,132266,5464,-4560,-13968
117568,132328,5648,-3068,-13312
117548,132358,4364,-2888,-14124
117502,132308,5200,-3184,-13436
117462,132205,5464,-4236,-15572
117370,132116,7308,-2936,-15004
117380,132136,8044,-4908,-14972
117372,132127,7040,-5296,-15108
117341,132155,6936,-4408,-14592
117357,132154,7452,-3768,-13052
117371,132147,7064,-3756,-13488
117386,132134,6908,-3348,-14608
117399,132141,6820,-2960,-14772
117388,132189,6832,-2744,-14228
117410,132211,6572,-3212,-14380
117425,132219,7312,-3628,-13688
117418,132244,7364,-3756,-12928
117449,132255,7044,-3744,-13160
117440,132228,6768,-3624,-13292
117440,132197,6888,-3740,-14252
117425,132175,8448,-3936,-10120
117387,132014,6712,-7296,-24460
117332,131998,10512,-188,-14636
117375,131987,9352,-2928,-12884
117397,132038,7860,-3984,-14208
117393,132090,7720,-3224,-13868
117431,132141,7648,-3000,-13072
117459,132150,6752,-3548,-13956
117469,132175,6788,-2872,-14768
117449,132216,7136,-3052,-14324
117432,132241,7328,-4584,-14164
117415,132275,7988,-4784,-13292
117421,132338,7884,-3396,-13016
117440,132402,8312,-2928,-13648
117436,132434,7276,-2856,-14468
117463,132587,7284,-2616,-14296
117469,132556,7948,-2228,-13436
117496,132606,7940,-2828,-13840
117500,132660,7556,-3272,-13980
117502,132724,8372,-2764,-14260
117535,132772,5904,-3848,-14572
117547,132817,6372,-3324,-13448
117566,132925,6720,-1840,-14652
117603,133089,6908,-2664,-13388
117696,133241,6672,-3344,-12684
117715,133349,7328,-2524,-14192
117714,133371,7520,-3960,-13036
117734,133354,7712,-3972,-14232
117730,133358,7532,-3912,-13164
117733,133392,7632,-2872,-12336
117752,133479,6880,-1520,-15944
117789,133674,7100,-1076,-16604
117868,133839,17068,2552,-3496
117820,133584,2608,-4864,-17148
117873,133591,6056,-4744,-13828
117856,133610,11088,-1396,-13808
117857,133602,5460,-4804,-14216
117863,133557,6796,-3160,-13280
117854,133480,8088,-1712,-14640
117835,133398,7776,-3136,-14236
117835,133351,7292,-2896,-14580
117837,133321,7688,-2516,-13948
117842,133273,7336,-2384,-13908
117824,133183,8628,-4616,-5172
117799,133052,4720,-4044,-19716
117763,132974,9556,-1852,-16648
117755,132944,9196,-3084,-12964
117766,132930,7892,-3120,-13732
117764,132878,7916,-2776,-13428
117761,132795,8192,-2752,-12988
117731,132727,7572,-3292,-13960
117720,132660,7880,-3292,-13784
117725,132593,7684,-3524,-13652
117695,132537,7400,-3504,-14336
117705,132540,7388,-3336,-13860
117715,132548,7292,-3332,-13952
117718,132544,7264,-3180,-13616
117717,132545,7184,-3180,-13868
117728,132551,7364,-3116,-13696
117712,132501,7808,-3232,-13876
117705,132522,7696,-3152,-14152
117697,132503,7844,-3296,-13916
117709,132479,7860,-3212,-13776
117691,132449,7852,-3812,-14148
117690,132431,8292,-3644,-14264
117698,132456,7808,-3476,-14152
117698,132470,7736,-3728,-13796
117689,132481,8448,-3628,-13592
117707,132523,7840,-3348,-14448
117719,132539,7408,-3132,-14096
117724,132498,7704,-1768,-13936
117719,132463,6792,-2860,-13348
117709,132395,6336,-3216,-13228
117682,132348,6732,-3656,-13820
117681,132325,9132,-2476,-12404
117701,132309,6352,-3888,-14840
117683,132237,7748,-2736,-13084
117668,132171,7020,-3148,-12504
117676,132106,6492,-3244,-14028
117631,132053,7176,-3220,-13720
117610,131999,7364,-3284,-13652
117587,131948,6480,-3684,-15404
117583,131873,7816,-3116,-14528
117586,131817,7728,-3156,-13884
117551,131713,7232,-3212,-14160
117525,131672,7460,-3328,-13792
117495,131660,6808,-3896,-13760
117473,131607,7364,-3776,-13580
117429,131555,7116,-3488,-13980
117414,131512,7660,-2912,-14184
117409,131453,7460,-2776,-14020
117463,131468,7048,-2588,-14300
117430,131463,7204,-3220,-13928
117415,131499,7064,-3600,-13996
117446,131530,6696,-3520,-14252
117425,131557,6608,-3300,-13912
117450,131609,6656,-3404,-14208
117458,131644,7212,-3888,-14076
117397,131698,7568,-4140,-13924
117401,131712,7788,-4144,-14000
117408,131748,7572,-3812,-13836
117402,131781,7348,-3408,-13648
117414,131799,7356,-3292,-13756
117398,131788,7276,-3504,-13944
117419,131813,7024,-3552,-14128
117396,131799,6996,-3144,-13876
117409,131825,6664,-3116,-13996
117421,131843,6724,-3028,-14112
117409,131834,6876,-3176,-14172
117398,131834,6872,-3332,-14232
117371,131816,6976,-3592,-14468
117366,131819,7040,-3272,-14152
117369,131812,6936,-2944,-14100
117369,131808,6772,-2840,-14088
117369,131814,6536,-2912,-13888
117342,131803,6680,-3176,-13976
117336,131807,6948,-3828,-14408
117340,131796,7156,-3864,-14468
117325,131837,6664,-3700,-15036
117358,131915,6616,-3856,-14444
117370,132006,6020,-2548,-14056
117364,132090,6152,-1668,-13436
117370,132131,6784,-3072,-12376
117334,132118,6440,-4212,-13828
117332,132096,7396,-4208,-13696
117319,132034,7716,-4024,-13900
117303,131983,7184,-4264,-14400
117293,131900,6948,-4544,-14812
117293,131888,6772,-4288,-14844
117320,131881,6700,-3400,-14872
117301,131915,6784,-2272,-14024
117319,131956,6432,-1704,-14292
117344,131960,6496,-1748,-14296
117346,131977,6728,-2188,-14272
117339,131976,6828,-2520,-14616
117328,131944,7060,-2408,-14212
117324,131920,7124,-2880,-14048
117317,131913,7292,-3700,-14208
117297,131899,7412,-4376,-14284
117306,131897,7092,-4404,-14240
117332,131933,6828,-3940,-14336
117341,131957,6576,-3348,-14096
117350,131965,6496,-3324,-14072
117352,131964,6756,-3320,-13736
117336,131968,6760,-3196,-14052
117346,131956,6992,-3508,-13876
117343,131946,7272,-3380,-13320
117328,131920,7408,-3820,-13720
117337,131859,7176,-3796,-13884
117335,131838,6828,-3412,-14204
117319,131821,6788,-3288,-14636
117335,131799,6640,-3424,-14520
117384,131870,6844,-3032,-13932
117371,131874,6908,-3220,-14200
117361,131864,7056,-3240,-14184
117337,131841,7156,-2968,-13900
117339,131831,7380,-3348,-14052
117319,131778,7580,-3548,-14124
117296,131786,7376,-3380,-14104
117306,131798,7076,-3344,-14116
117296,131785,7076,-3508,-14332
117289,131759,7188,-3276,-14088
117273,131742,7324,-3824,-13856
117254,131738,7704,-4012,-13872
117248,131711,7644,-4096,-14016
117229,131703,7564,-3808,-14080
117234,131727,7408,-3692,-14044
117258,131723,7176,-3344,-13992
117254,131738,7144,-3396,-13944
117258,131748,7304,-3348,-13816
117258,131753,7120,-3268,-14076
117266,131782,6976,-2968,-14300
117269,131793,7200,-3216,-14040
117281,131790,7096,-3240,-14224
117276,131813,7056,-3372,-14228
117268,131849,7240,-3576,-14004
117282,131854,6956,-3596,-13944
117265,131879,6920,-3548,-14108
117255,131927,6888,-3496,-14172
117280,131986,7080,-3664,-14040
117264,132027,7128,-3712,-14192
117270,132087,6852,-3468,-14112
117300,132173,6496,-3064,-13976
117307,132253,6716,-3456,-13588
117311,132317,7024,-3304,-13716
117363,132459,7252,-3440,-13940
117369,132538,7028,-3564,-14028
117408,132564,6724,-3312,-13824
117426,132676,6888,-3592,-13996
117476,132714,7016,-3568,-14552
117480,132819,7028,-3324,-14628
117516,132886,7052,-3604,-14716
117551,132951,6864,-3476,-14232
117576,133006,6592,-3168,-14272
117620,133045,6644,-3208,-13988
117597,133095,6704,-3280,-13792
117630,133111,6860,-3552,-13900
117627,133124,6712,-3476,-14156
117644,133106,6528,-3652,-13808
117626,133116,6396,-3420,-13924
117643,133141,6612,-3648,-14244
117624,133128,6992,-3676,-14424
117629,133130,6984,-3660,-14164
117622,133118,7016,-3624,-14048
117625,133106,7088,-3600,-13996
117648,133096,7120,-3540,-14136
117642,133053,6964,-3576,-13976
117650,133029,6992,-3528,-14100
117622,133004,6928,-3428,-14008
117629,132998,6888,-3744,-14128
117620,132945,7060,-3668,-13984
117596,132905,7076,-3624,-14380
117590,132864,7144,-3792,-14536
117575,132816,7240,-3708,-14076
117571,132781,7204,-3488,-13792
117561,132717,6980,-3544,-13844
117541,132727,7176,-3408,-13644
117573,132744,7068,-3600,-14024
117566,132704,6696,-3348,-14328
117553,132696,6732,-3340,-14208
117548,132673,6772,-3544,-14156
117555,132654,6724,-3584,-13956
117550,132627,6784,-3580,-13972
117545,132595,6920,-3676,-13992
117542,132573,7036,-3612,-14164
117533,132532,7164,-3704,-13980
117523,132557,7132,-3952,-13916
117518,132498,7240,-3732,-13996
117489,132522,7200,-3568,-13956
117498,132503,7296,-3584,-13940
117475,132505,7264,-3760,-14108
117481,132507,7312,-3720,-13996
117488,132494,7264,-3648,-14112
117499,132507,6964,-3536,-14248
117485,132533,6952,-3576,-14060
117480,132510,7048,-3596,-13888
117490,132506,7052,-3584,-14128
117487,132503,7116,-3688,-13868
117476,132503,7168,-3624,-14060
117476,132515,7080,-3728,-13868
117479,132508,7144,-3680,-14016
117471,132510,7132,-3720,-13892
117473,132495,7108,-3660,-13968
117461,132509,7296,-3720,-14120
117448,132482,7116,-3696,-13852
117452,132482,7152,-3616,-14028
117424,132491,7060,-3496,-13872
117437,132487,7012,-3480,-13872
117421,132480,7160,-3584,-13980
117397,132469,7424,-3748,-14032
117388,132464,7208,-3728,-13900
117442,132557,6984,-3516,-13916
117429,132552,7160,-3516,-13864
117436,132555,7072,-3604,-13936
117455,132568,7300,-3828,-14060
